# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-07-31 17:35:50 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 414525074360601 Local number, Sv-535, Woodbourne NY
# -----------------------------------------------------------------------------------
#
# Data provided for site 414525074360601
#            TS   parameter     statistic     Description
#        106190       72019     00003     Depth to water level, feet below land surface (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	106190_72019_00003	106190_72019_00003_cd
USGS	414525074360601	2013-10-03	10.37	A
USGS	414525074360601	2013-10-04	10.39	A
USGS	414525074360601	2013-10-05	10.41	A
USGS	414525074360601	2013-10-06	10.41	A
USGS	414525074360601	2013-10-07	10.35	A
USGS	414525074360601	2013-10-08	10.17	A
USGS	414525074360601	2013-10-09	10.08	A
USGS	414525074360601	2013-10-10	10.09	A
USGS	414525074360601	2013-10-11	10.14	A
USGS	414525074360601	2013-10-12	10.19	A
USGS	414525074360601	2013-10-13	10.24	A
USGS	414525074360601	2013-10-14	10.27	A
USGS	414525074360601	2013-10-15	10.29	A
USGS	414525074360601	2013-10-16	10.31	A
USGS	414525074360601	2013-10-17	10.33	A
USGS	414525074360601	2013-10-18	10.35	A
USGS	414525074360601	2013-10-19	10.36	A
USGS	414525074360601	2013-10-20	10.38	A
USGS	414525074360601	2013-10-21	10.39	A
USGS	414525074360601	2013-10-22	10.40	A
USGS	414525074360601	2013-10-23	10.40	A
USGS	414525074360601	2013-10-24	10.42	A
USGS	414525074360601	2013-10-25	10.44	A
USGS	414525074360601	2013-10-26	10.45	A
USGS	414525074360601	2013-10-27	10.47	A
USGS	414525074360601	2013-10-28	10.49	A
USGS	414525074360601	2013-10-29	10.51	A
USGS	414525074360601	2013-10-30	10.53	A
USGS	414525074360601	2013-10-31	10.55	A
USGS	414525074360601	2013-11-01	10.48	A
USGS	414525074360601	2013-11-02	10.34	A
USGS	414525074360601	2013-11-03	10.33	A
USGS	414525074360601	2013-11-04	10.39	A
USGS	414525074360601	2013-11-05	10.43	A
USGS	414525074360601	2013-11-06	10.45	A
USGS	414525074360601	2013-11-07	10.46	A
USGS	414525074360601	2013-11-08	10.41	A
USGS	414525074360601	2013-11-09	10.39	A
USGS	414525074360601	2013-11-10	10.41	A
USGS	414525074360601	2013-11-11	10.43	A
USGS	414525074360601	2013-11-12	10.45	A
USGS	414525074360601	2013-11-13	10.47	A
USGS	414525074360601	2013-11-14	10.49	A
USGS	414525074360601	2013-11-15	10.50	A
USGS	414525074360601	2013-11-16	10.52	A
USGS	414525074360601	2013-11-17	10.52	A
USGS	414525074360601	2013-11-18	10.51	A
USGS	414525074360601	2013-11-19	10.46	A
USGS	414525074360601	2013-11-20	10.46	A
USGS	414525074360601	2013-11-21	10.47	A
USGS	414525074360601	2013-11-22	10.46	A
USGS	414525074360601	2013-11-23	10.44	A
USGS	414525074360601	2013-11-24	10.43	A
USGS	414525074360601	2013-11-25	10.44	A
USGS	414525074360601	2013-11-26	10.46	A
USGS	414525074360601	2013-11-27	10.27	A
USGS	414525074360601	2013-11-28	9.65	A
USGS	414525074360601	2013-11-29	9.20	A
USGS	414525074360601	2013-11-30	9.04	A
USGS	414525074360601	2013-12-01	9.05	A
USGS	414525074360601	2013-12-02	9.10	A
USGS	414525074360601	2013-12-03	9.15	A
USGS	414525074360601	2013-12-04	9.20	A
USGS	414525074360601	2013-12-05	9.25	A
USGS	414525074360601	2013-12-06	9.21	A
USGS	414525074360601	2013-12-07	9.05	A
USGS	414525074360601	2013-12-08	8.89	A
USGS	414525074360601	2013-12-09	8.82	A
USGS	414525074360601	2013-12-10	8.83	A
USGS	414525074360601	2013-12-11	8.89	A
USGS	414525074360601	2013-12-12	8.97	A
USGS	414525074360601	2013-12-13	9.06	A
USGS	414525074360601	2013-12-14	9.15	A
USGS	414525074360601	2013-12-15	9.20	A
USGS	414525074360601	2013-12-16	9.27	A
USGS	414525074360601	2013-12-17	9.33	A
USGS	414525074360601	2013-12-18	9.38	A
USGS	414525074360601	2013-12-19	9.44	A
USGS	414525074360601	2013-12-20	9.49	A
USGS	414525074360601	2013-12-21	9.51	A
USGS	414525074360601	2013-12-22	9.38	A
USGS	414525074360601	2013-12-23	8.80	A
USGS	414525074360601	2013-12-24	8.02	A
USGS	414525074360601	2013-12-25	7.72	A
USGS	414525074360601	2013-12-26	7.68	A
USGS	414525074360601	2013-12-27	7.79	A
USGS	414525074360601	2013-12-28	7.92	A
USGS	414525074360601	2013-12-29	8.06	A
USGS	414525074360601	2013-12-30	7.91	A
USGS	414525074360601	2013-12-31	7.78	A
USGS	414525074360601	2014-01-01	7.82	A
USGS	414525074360601	2014-01-02	7.93	A
USGS	414525074360601	2014-01-03	8.11	A
USGS	414525074360601	2014-01-04	8.25	A
USGS	414525074360601	2014-01-05	8.35	A
USGS	414525074360601	2014-01-06	8.28	A
USGS	414525074360601	2014-01-07	7.95	A
USGS	414525074360601	2014-01-08	7.84	A
USGS	414525074360601	2014-01-09	7.94	A
USGS	414525074360601	2014-01-10	8.10	A
USGS	414525074360601	2014-01-11	8.07	A
USGS	414525074360601	2014-01-12	7.45	A
USGS	414525074360601	2014-01-13	7.30	A
USGS	414525074360601	2014-01-14	7.28	A
USGS	414525074360601	2014-01-15	7.21	A
USGS	414525074360601	2014-01-16	7.22	A
USGS	414525074360601	2014-01-17	7.31	A
USGS	414525074360601	2014-01-18	7.44	A
USGS	414525074360601	2014-01-19	7.62	A
USGS	414525074360601	2014-01-20	7.82	A
USGS	414525074360601	2014-01-21	8.02	A
USGS	414525074360601	2014-01-22	8.21	A
USGS	414525074360601	2014-01-23	8.39	A
USGS	414525074360601	2014-01-24	8.52	A
USGS	414525074360601	2014-01-25	8.62	A
USGS	414525074360601	2014-01-26	8.76	A
USGS	414525074360601	2014-01-27	8.87	A
USGS	414525074360601	2014-01-28	8.99	A
USGS	414525074360601	2014-01-29	9.08	A
USGS	414525074360601	2014-01-30	9.18	A
USGS	414525074360601	2014-01-31	9.26	A
USGS	414525074360601	2014-02-01	9.36	A
USGS	414525074360601	2014-02-02	9.45	A
USGS	414525074360601	2014-02-03	9.54	A
USGS	414525074360601	2014-02-04	9.62	A
USGS	414525074360601	2014-02-05	9.67	A
USGS	414525074360601	2014-02-06	9.73	A
USGS	414525074360601	2014-02-07	9.78	A
USGS	414525074360601	2014-02-08	9.82	A
USGS	414525074360601	2014-02-09	9.86	A
USGS	414525074360601	2014-02-10	9.90	A
USGS	414525074360601	2014-02-11	9.94	A
USGS	414525074360601	2014-02-12	9.97	A
USGS	414525074360601	2014-02-13	9.98	A
USGS	414525074360601	2014-02-14	10.00	A
USGS	414525074360601	2014-02-15	10.02	A
USGS	414525074360601	2014-02-16	10.05	A
USGS	414525074360601	2014-02-17	10.08	A
USGS	414525074360601	2014-02-18	10.09	A
USGS	414525074360601	2014-02-19	10.11	A
USGS	414525074360601	2014-02-20	10.14	A
USGS	414525074360601	2014-02-21	10.11	A
USGS	414525074360601	2014-02-22	9.96	A
USGS	414525074360601	2014-02-23	9.78	A
USGS	414525074360601	2014-02-24	9.66	A
USGS	414525074360601	2014-02-25	9.58	A
USGS	414525074360601	2014-02-26	9.53	A
USGS	414525074360601	2014-02-27	9.54	A
USGS	414525074360601	2014-02-28	9.61	A
USGS	414525074360601	2014-03-01	9.66	A
USGS	414525074360601	2014-03-02	9.73	A
USGS	414525074360601	2014-03-03	9.81	A
USGS	414525074360601	2014-03-04	9.87	A
USGS	414525074360601	2014-03-05	9.92	A
USGS	414525074360601	2014-03-06	9.98	A
USGS	414525074360601	2014-03-07	10.02	A
USGS	414525074360601	2014-03-08	10.06	A
USGS	414525074360601	2014-03-09	10.08	A
USGS	414525074360601	2014-03-10	10.08	A
USGS	414525074360601	2014-03-11	10.05	A
USGS	414525074360601	2014-03-12	9.83	A
USGS	414525074360601	2014-03-13	9.57	A
USGS	414525074360601	2014-03-14	9.40	A
USGS	414525074360601	2014-03-15	9.30	A
USGS	414525074360601	2014-03-16	9.14	A
USGS	414525074360601	2014-03-17	9.02	A
USGS	414525074360601	2014-03-18	8.99	A
USGS	414525074360601	2014-03-19	8.99	A
USGS	414525074360601	2014-03-20	8.88	A
USGS	414525074360601	2014-03-21	8.56	A
USGS	414525074360601	2014-03-22	8.31	A
USGS	414525074360601	2014-03-23	8.06	A
USGS	414525074360601	2014-03-24	8.01	A
USGS	414525074360601	2014-03-25	8.03	A
USGS	414525074360601	2014-03-26	8.19	A
USGS	414525074360601	2014-03-27	8.37	A
USGS	414525074360601	2014-03-28	8.40	A
USGS	414525074360601	2014-03-29	8.16	A
USGS	414525074360601	2014-03-30	7.29	A
USGS	414525074360601	2014-03-31	6.65	A
USGS	414525074360601	2014-04-01	6.47	A
USGS	414525074360601	2014-04-02	6.50	A
USGS	414525074360601	2014-04-03	6.57	A
USGS	414525074360601	2014-04-04	6.64	A
USGS	414525074360601	2014-04-05	6.70	A
USGS	414525074360601	2014-04-06	6.83	A
USGS	414525074360601	2014-04-07	6.99	A
USGS	414525074360601	2014-04-08	7.06	A
USGS	414525074360601	2014-04-09	7.16	A
USGS	414525074360601	2014-04-10	7.34	A
USGS	414525074360601	2014-04-11	7.50	A
USGS	414525074360601	2014-04-12	7.59	A
USGS	414525074360601	2014-04-13	7.69	A
USGS	414525074360601	2014-04-14	7.82	A
USGS	414525074360601	2014-04-15	7.91	A
USGS	414525074360601	2014-04-16	7.74	A
USGS	414525074360601	2014-04-17	7.65	A
USGS	414525074360601	2014-04-18	7.71	A
USGS	414525074360601	2014-04-19	7.86	A
USGS	414525074360601	2014-04-20	8.02	A
USGS	414525074360601	2014-04-21	8.13	A
USGS	414525074360601	2014-04-22	8.25	A
USGS	414525074360601	2014-04-23	8.38	A
USGS	414525074360601	2014-04-24	8.52	A
USGS	414525074360601	2014-04-25	8.64	A
USGS	414525074360601	2014-04-26	8.73	A
USGS	414525074360601	2014-04-27	8.80	A
USGS	414525074360601	2014-04-28	8.87	A
USGS	414525074360601	2014-04-29	8.96	A
USGS	414525074360601	2014-04-30	8.96	A
USGS	414525074360601	2014-05-01	8.17	A
USGS	414525074360601	2014-05-02	7.55	A
USGS	414525074360601	2014-05-03	7.39	A
USGS	414525074360601	2014-05-04	7.42	A
USGS	414525074360601	2014-05-05	7.60	A
USGS	414525074360601	2014-05-06	7.81	A
USGS	414525074360601	2014-05-07	8.03	A
USGS	414525074360601	2014-05-08	8.20	A
USGS	414525074360601	2014-05-09	8.32	A
USGS	414525074360601	2014-05-10	8.35	A
USGS	414525074360601	2014-05-11	8.43	A
USGS	414525074360601	2014-05-12	8.55	A
USGS	414525074360601	2014-05-13	8.67	A
USGS	414525074360601	2014-05-14	8.78	A
USGS	414525074360601	2014-05-15	8.89	A
USGS	414525074360601	2014-05-16	8.97	A
USGS	414525074360601	2014-05-17	8.70	A
USGS	414525074360601	2014-05-18	8.32	A
USGS	414525074360601	2014-05-19	8.20	A
USGS	414525074360601	2014-05-20	8.28	A
USGS	414525074360601	2014-05-21	8.40	A
USGS	414525074360601	2014-05-22	8.51	A
USGS	414525074360601	2014-05-23	8.59	A
USGS	414525074360601	2014-05-24	8.65	A
USGS	414525074360601	2014-05-25	8.71	A
USGS	414525074360601	2014-05-26	8.79	A
USGS	414525074360601	2014-05-27	8.88	A
USGS	414525074360601	2014-05-28	8.98	A
USGS	414525074360601	2014-05-29	9.08	A
USGS	414525074360601	2014-05-30	9.18	A
USGS	414525074360601	2014-05-31	9.29	A
USGS	414525074360601	2014-06-01	9.39	A
USGS	414525074360601	2014-06-02	9.47	A
USGS	414525074360601	2014-06-03	9.54	A
USGS	414525074360601	2014-06-04	9.61	A
USGS	414525074360601	2014-06-05	9.66	A
USGS	414525074360601	2014-06-06	9.69	A
USGS	414525074360601	2014-06-07	9.73	A
USGS	414525074360601	2014-06-08	9.77	A
USGS	414525074360601	2014-06-09	9.81	A
USGS	414525074360601	2014-06-10	9.83	A
USGS	414525074360601	2014-06-11	9.85	A
USGS	414525074360601	2014-06-12	9.83	A
USGS	414525074360601	2014-06-13	9.75	A
USGS	414525074360601	2014-06-14	9.41	A
USGS	414525074360601	2014-06-15	9.27	A
USGS	414525074360601	2014-06-16	9.30	A
USGS	414525074360601	2014-06-17	9.38	A
USGS	414525074360601	2014-06-18	9.47	A
USGS	414525074360601	2014-06-19	9.56	A
USGS	414525074360601	2014-06-20	9.63	A
USGS	414525074360601	2014-06-21	9.70	A
USGS	414525074360601	2014-06-22	9.76	A
USGS	414525074360601	2014-06-23	9.82	A
USGS	414525074360601	2014-06-24	9.86	A
USGS	414525074360601	2014-06-25	9.90	A
USGS	414525074360601	2014-06-26	9.74	A
USGS	414525074360601	2014-06-27	9.62	A
USGS	414525074360601	2014-06-28	9.66	A
USGS	414525074360601	2014-06-29	9.76	A
USGS	414525074360601	2014-06-30	9.82	A
USGS	414525074360601	2014-07-01	9.87	A
USGS	414525074360601	2014-07-02	9.88	A
USGS	414525074360601	2014-07-03	9.69	A
USGS	414525074360601	2014-07-04	9.50	A
USGS	414525074360601	2014-07-05	9.07	A
USGS	414525074360601	2014-07-06	8.94	A
USGS	414525074360601	2014-07-07	9.01	A
USGS	414525074360601	2014-07-08	9.10	A
USGS	414525074360601	2014-07-09	9.14	A
USGS	414525074360601	2014-07-10	9.16	A
USGS	414525074360601	2014-07-11	9.19	A
USGS	414525074360601	2014-07-12	9.25	A
USGS	414525074360601	2014-07-13	9.34	A
USGS	414525074360601	2014-07-14	9.20	A
USGS	414525074360601	2014-07-15	9.00	A
USGS	414525074360601	2014-07-16	8.74	A
USGS	414525074360601	2014-07-17	8.29	A
USGS	414525074360601	2014-07-18	8.16	A
USGS	414525074360601	2014-07-19	8.24	A
USGS	414525074360601	2014-07-20	8.34	A
USGS	414525074360601	2014-07-21	8.46	A
USGS	414525074360601	2014-07-22	8.58	A
USGS	414525074360601	2014-07-23	8.73	A
USGS	414525074360601	2014-07-24	8.87	A
USGS	414525074360601	2014-07-25	9.00	A
USGS	414525074360601	2014-07-26	9.11	A
USGS	414525074360601	2014-07-27	9.21	A
USGS	414525074360601	2014-07-28	9.30	A
USGS	414525074360601	2014-07-29	9.39	A
USGS	414525074360601	2014-07-30	9.47	A
USGS	414525074360601	2014-07-31	9.54	A
USGS	414525074360601	2014-08-01	9.60	A
USGS	414525074360601	2014-08-02	9.66	A
USGS	414525074360601	2014-08-03	9.71	A
USGS	414525074360601	2014-08-04	9.76	A
USGS	414525074360601	2014-08-05	9.82	A
USGS	414525074360601	2014-08-06	9.86	A
USGS	414525074360601	2014-08-07	9.91	A
USGS	414525074360601	2014-08-08	9.95	A
USGS	414525074360601	2014-08-09	9.99	A
USGS	414525074360601	2014-08-10	10.03	A
USGS	414525074360601	2014-08-11	10.07	A
USGS	414525074360601	2014-08-12	10.10	A
USGS	414525074360601	2014-08-13	10.13	A
USGS	414525074360601	2014-08-14	10.16	A
USGS	414525074360601	2014-08-15	10.18	A
USGS	414525074360601	2014-08-16	10.21	A
USGS	414525074360601	2014-08-17	10.24	A
USGS	414525074360601	2014-08-18	10.26	A
USGS	414525074360601	2014-08-19	10.29	A
USGS	414525074360601	2014-08-20	10.32	A
USGS	414525074360601	2014-08-21	10.35	A
USGS	414525074360601	2014-08-22	10.37	A
USGS	414525074360601	2014-08-23	10.38	A
USGS	414525074360601	2014-08-24	10.40	A
USGS	414525074360601	2014-08-25	10.40	A
USGS	414525074360601	2014-08-26	10.38	A
USGS	414525074360601	2014-08-27	10.40	A
USGS	414525074360601	2014-08-28	10.41	A
USGS	414525074360601	2014-08-29	10.43	A
USGS	414525074360601	2014-08-30	10.46	A
USGS	414525074360601	2014-08-31	10.48	A
USGS	414525074360601	2014-09-01	10.50	A
USGS	414525074360601	2014-09-02	10.52	A
USGS	414525074360601	2014-09-03	10.54	A
USGS	414525074360601	2014-09-04	10.57	A
USGS	414525074360601	2014-09-05	10.59	A
USGS	414525074360601	2014-09-06	10.62	A
USGS	414525074360601	2014-09-07	10.64	A
USGS	414525074360601	2014-09-08	10.66	A
USGS	414525074360601	2014-09-09	10.68	A
USGS	414525074360601	2014-09-10	10.69	A
USGS	414525074360601	2014-09-11	10.71	A
USGS	414525074360601	2014-09-12	10.72	A
USGS	414525074360601	2014-09-13	10.73	A
USGS	414525074360601	2014-09-14	10.74	A
USGS	414525074360601	2014-09-15	10.75	A
USGS	414525074360601	2014-09-16	10.76	A
USGS	414525074360601	2014-09-17	10.77	A
USGS	414525074360601	2014-09-18	10.77	A
USGS	414525074360601	2014-09-19	10.78	A
USGS	414525074360601	2014-09-20	10.79	A
USGS	414525074360601	2014-09-21	10.80	A
USGS	414525074360601	2014-09-22	10.81	A
USGS	414525074360601	2014-09-23	10.82	A
USGS	414525074360601	2014-09-24	10.83	A
USGS	414525074360601	2014-09-25	10.84	A
USGS	414525074360601	2014-09-26	10.85	A
USGS	414525074360601	2014-09-27	10.86	A
USGS	414525074360601	2014-09-28	10.88	A
USGS	414525074360601	2014-09-29	10.89	A
USGS	414525074360601	2014-09-30	10.89	A
USGS	414525074360601	2014-10-01	10.90	A
USGS	414525074360601	2014-10-02	10.91	A
USGS	414525074360601	2014-10-03	10.93	A
USGS	414525074360601	2014-10-04	10.94	A
USGS	414525074360601	2014-10-05	10.96	A
USGS	414525074360601	2014-10-06	10.96	A
USGS	414525074360601	2014-10-07	10.97	A
USGS	414525074360601	2014-10-08	10.98	A
USGS	414525074360601	2014-10-09	10.98	A
USGS	414525074360601	2014-10-10	10.99	A
USGS	414525074360601	2014-10-11	10.99	A
USGS	414525074360601	2014-10-12	11.01	A
USGS	414525074360601	2014-10-13	11.01	A
USGS	414525074360601	2014-10-14	11.02	A
USGS	414525074360601	2014-10-15	11.02	A
USGS	414525074360601	2014-10-16	10.98	A
USGS	414525074360601	2014-10-17	10.90	A
USGS	414525074360601	2014-10-18	10.88	A
USGS	414525074360601	2014-10-19	10.88	A
USGS	414525074360601	2014-10-20	10.88	A
USGS	414525074360601	2014-10-21	10.88	A
USGS	414525074360601	2014-10-22	10.88	A
USGS	414525074360601	2014-10-23	10.84	A
USGS	414525074360601	2014-10-24	10.78	A
USGS	414525074360601	2014-10-25	10.76	A
USGS	414525074360601	2014-10-26	10.77	A
USGS	414525074360601	2014-10-27	10.78	A
USGS	414525074360601	2014-10-28	10.79	A
USGS	414525074360601	2014-10-29	10.81	A
USGS	414525074360601	2014-10-30	10.82	A
USGS	414525074360601	2014-10-31	10.82	A
USGS	414525074360601	2014-11-01	10.84	A
USGS	414525074360601	2014-11-02	10.85	A
USGS	414525074360601	2014-11-03	10.87	A
USGS	414525074360601	2014-11-04	10.89	A
USGS	414525074360601	2014-11-05	10.90	A
USGS	414525074360601	2014-11-06	10.91	A
USGS	414525074360601	2014-11-07	10.92	A
USGS	414525074360601	2014-11-08	10.94	A
USGS	414525074360601	2014-11-09	10.96	A
USGS	414525074360601	2014-11-10	10.97	A
USGS	414525074360601	2014-11-11	10.97	A
USGS	414525074360601	2014-11-12	10.98	A
USGS	414525074360601	2014-11-13	10.99	A
USGS	414525074360601	2014-11-14	10.99	A
USGS	414525074360601	2014-11-15	11.00	A
USGS	414525074360601	2014-11-16	11.01	A
USGS	414525074360601	2014-11-17	11.00	A
USGS	414525074360601	2014-11-18	10.94	A
USGS	414525074360601	2014-11-19	10.90	A
USGS	414525074360601	2014-11-20	10.89	A
USGS	414525074360601	2014-11-21	10.90	A
USGS	414525074360601	2014-11-22	10.91	A
USGS	414525074360601	2014-11-23	10.91	A
USGS	414525074360601	2014-11-24	10.89	A
USGS	414525074360601	2014-11-25	10.81	A
USGS	414525074360601	2014-11-26	10.77	A
USGS	414525074360601	2014-11-27	10.77	A
USGS	414525074360601	2014-11-28	10.75	A
USGS	414525074360601	2014-11-29	10.75	A
USGS	414525074360601	2014-11-30	10.75	A
USGS	414525074360601	2014-12-01	10.74	A
USGS	414525074360601	2014-12-02	10.71	A
USGS	414525074360601	2014-12-03	10.66	A
USGS	414525074360601	2014-12-04	10.62	A
USGS	414525074360601	2014-12-05	10.58	A
USGS	414525074360601	2014-12-06	10.53	A
USGS	414525074360601	2014-12-07	10.19	A
USGS	414525074360601	2014-12-08	9.76	A
USGS	414525074360601	2014-12-09	9.53	A
USGS	414525074360601	2014-12-10	9.15	A
USGS	414525074360601	2014-12-11	8.82	A
USGS	414525074360601	2014-12-12	8.70	A
USGS	414525074360601	2014-12-13	8.75	A
USGS	414525074360601	2014-12-14	8.87	A
USGS	414525074360601	2014-12-15	8.97	A
USGS	414525074360601	2014-12-16	9.05	A
USGS	414525074360601	2014-12-17	9.11	A
USGS	414525074360601	2014-12-18	9.14	A
USGS	414525074360601	2014-12-19	9.22	A
USGS	414525074360601	2014-12-20	9.31	A
USGS	414525074360601	2014-12-21	9.41	A
USGS	414525074360601	2014-12-22	9.49	A
USGS	414525074360601	2014-12-23	9.54	A
USGS	414525074360601	2014-12-24	9.47	A
USGS	414525074360601	2014-12-25	9.20	A
USGS	414525074360601	2014-12-26	8.89	A
USGS	414525074360601	2014-12-27	8.76	A
USGS	414525074360601	2014-12-28	8.75	A
USGS	414525074360601	2014-12-29	8.81	A
USGS	414525074360601	2014-12-30	8.94	A
USGS	414525074360601	2014-12-31	9.07	A
USGS	414525074360601	2015-01-01	9.20	A
USGS	414525074360601	2015-01-02	9.33	A
USGS	414525074360601	2015-01-03	9.45	A
USGS	414525074360601	2015-01-04	9.43	A
USGS	414525074360601	2015-01-05	9.25	A
USGS	414525074360601	2015-01-06	9.07	A
USGS	414525074360601	2015-01-07	9.01	A
USGS	414525074360601	2015-01-08	9.08	A
USGS	414525074360601	2015-01-09	9.16	A
USGS	414525074360601	2015-01-10	9.29	A
USGS	414525074360601	2015-01-11	9.39	A
USGS	414525074360601	2015-01-12	9.47	A
USGS	414525074360601	2015-01-13	9.48	A
USGS	414525074360601	2015-01-14	9.51	A
USGS	414525074360601	2015-01-15	9.59	A
USGS	414525074360601	2015-01-16	9.66	A
USGS	414525074360601	2015-01-17	9.73	A
USGS	414525074360601	2015-01-18	9.76	A
USGS	414525074360601	2015-01-19	9.63	A
USGS	414525074360601	2015-01-20	9.54	A
USGS	414525074360601	2015-01-21	9.57	A
USGS	414525074360601	2015-01-22	9.69	A
USGS	414525074360601	2015-01-23	9.76	A
USGS	414525074360601	2015-01-24	9.81	A
USGS	414525074360601	2015-01-25	9.87	A
USGS	414525074360601	2015-01-26	9.93	A
USGS	414525074360601	2015-01-27	9.97	A
USGS	414525074360601	2015-01-28	10.01	A
USGS	414525074360601	2015-01-29	10.03	A
USGS	414525074360601	2015-01-30	10.06	A
USGS	414525074360601	2015-01-31	10.11	A
USGS	414525074360601	2015-02-01	10.15	A
USGS	414525074360601	2015-02-02	10.17	A
USGS	414525074360601	2015-02-03	10.21	A
USGS	414525074360601	2015-02-04	10.22	A
USGS	414525074360601	2015-02-05	10.23	A
USGS	414525074360601	2015-02-06	10.25	A
USGS	414525074360601	2015-02-07	10.26	A
USGS	414525074360601	2015-02-08	10.26	A
USGS	414525074360601	2015-02-09	10.27	A
USGS	414525074360601	2015-02-10	10.27	A
USGS	414525074360601	2015-02-11	10.26	A
USGS	414525074360601	2015-02-12	10.26	A
USGS	414525074360601	2015-02-13	10.28	A
USGS	414525074360601	2015-02-14	10.27	A
USGS	414525074360601	2015-02-15	10.28	A
USGS	414525074360601	2015-02-16	10.28	A
USGS	414525074360601	2015-02-17	10.25	A
USGS	414525074360601	2015-02-18	10.25	A
USGS	414525074360601	2015-02-19	10.24	A
USGS	414525074360601	2015-02-20	10.25	A
USGS	414525074360601	2015-02-21	10.23	A
USGS	414525074360601	2015-02-22	10.20	A
USGS	414525074360601	2015-02-23	10.18	A
USGS	414525074360601	2015-02-24	10.16	A
USGS	414525074360601	2015-02-25	10.14	A
USGS	414525074360601	2015-02-26	10.14	A
USGS	414525074360601	2015-02-27	10.13	A
USGS	414525074360601	2015-02-28	10.13	A
USGS	414525074360601	2015-03-01	10.11	A
USGS	414525074360601	2015-03-02	10.09	A
USGS	414525074360601	2015-03-03	10.08	A
USGS	414525074360601	2015-03-04	10.05	A
USGS	414525074360601	2015-03-05	10.04	A
USGS	414525074360601	2015-03-06	10.03	A
USGS	414525074360601	2015-03-07	10.01	A
USGS	414525074360601	2015-03-08	10.00	A
USGS	414525074360601	2015-03-09	10.01	A
USGS	414525074360601	2015-03-10	10.02	A
USGS	414525074360601	2015-03-11	9.95	A
USGS	414525074360601	2015-03-12	9.58	A
USGS	414525074360601	2015-03-13	9.31	A
USGS	414525074360601	2015-03-14	9.18	A
USGS	414525074360601	2015-03-15	8.99	A
USGS	414525074360601	2015-03-16	8.77	A
USGS	414525074360601	2015-03-17	8.54	A
USGS	414525074360601	2015-03-18	8.12	A
USGS	414525074360601	2015-03-19	8.01	A
USGS	414525074360601	2015-03-20	8.05	A
USGS	414525074360601	2015-03-21	8.18	A
USGS	414525074360601	2015-03-22	8.36	A
USGS	414525074360601	2015-03-23	8.52	A
USGS	414525074360601	2015-03-24	8.68	A
USGS	414525074360601	2015-03-25	8.79	A
USGS	414525074360601	2015-03-26	8.78	A
USGS	414525074360601	2015-03-27	8.43	A
USGS	414525074360601	2015-03-28	8.10	A
USGS	414525074360601	2015-03-29	8.01	A
USGS	414525074360601	2015-03-30	7.94	A
USGS	414525074360601	2015-03-31	7.92	A
USGS	414525074360601	2015-04-01	7.97	A
USGS	414525074360601	2015-04-02	7.73	A
USGS	414525074360601	2015-04-03	7.26	A
USGS	414525074360601	2015-04-04	6.91	A
USGS	414525074360601	2015-04-05	6.70	A
USGS	414525074360601	2015-04-06	6.66	A
USGS	414525074360601	2015-04-07	6.63	A
USGS	414525074360601	2015-04-08	6.56	A
USGS	414525074360601	2015-04-09	6.46	A
USGS	414525074360601	2015-04-10	6.24	A
USGS	414525074360601	2015-04-11	6.12	A
USGS	414525074360601	2015-04-12	6.21	A
USGS	414525074360601	2015-04-13	6.33	A
USGS	414525074360601	2015-04-14	6.51	A
USGS	414525074360601	2015-04-15	6.77	A
USGS	414525074360601	2015-04-16	7.04	A
USGS	414525074360601	2015-04-17	7.24	A
USGS	414525074360601	2015-04-18	7.42	A
USGS	414525074360601	2015-04-19	7.66	A
USGS	414525074360601	2015-04-20	7.86	A
USGS	414525074360601	2015-04-21	7.67	A
USGS	414525074360601	2015-04-22	7.36	A
USGS	414525074360601	2015-04-23	7.29	A
USGS	414525074360601	2015-04-24	7.38	A
USGS	414525074360601	2015-04-25	7.54	A
USGS	414525074360601	2015-04-26	7.70	A
USGS	414525074360601	2015-04-27	7.88	A
USGS	414525074360601	2015-04-28	8.12	A
USGS	414525074360601	2015-04-29	8.33	A
USGS	414525074360601	2015-04-30	8.52	A
USGS	414525074360601	2015-05-01	8.67	A
USGS	414525074360601	2015-05-02	8.79	A
USGS	414525074360601	2015-05-03	8.92	A
USGS	414525074360601	2015-05-04	9.03	A
USGS	414525074360601	2015-05-05	9.13	A
USGS	414525074360601	2015-05-06	9.23	A
USGS	414525074360601	2015-05-07	9.31	A
USGS	414525074360601	2015-05-08	9.39	A
USGS	414525074360601	2015-05-09	9.48	A
USGS	414525074360601	2015-05-10	9.55	A
USGS	414525074360601	2015-05-11	9.61	A
